Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,89.35000000000007,40.414707394946014,3883.8561757473285,3
Proposed,bigbuckbunny,1,86.38000000000004,70.15341705343873,3234.4133888068113,14
Proposed,bigbuckbunny,2,89.84500000000007,42.242441971163224,3916.2863990860797,2
Proposed,bigbuckbunny,3,89.35000000000007,40.70793530350063,3857.6752861343016,4
Proposed,bigbuckbunny,4,88.85500000000006,28.17407859130175,3889.8748071502155,6
Proposed,bigbuckbunny,5,87.37000000000005,52.98126586549456,3471.2266690144793,12
Proposed,bigbuckbunny,6,86.38000000000004,70.94403271296034,3227.886065921801,14
Proposed,bigbuckbunny,7,88.85500000000006,60.849662110511424,3620.1051896156205,6
Proposed,bigbuckbunny,8,88.36000000000006,22.584019544591904,3864.7463346398517,8
Proposed,bigbuckbunny,9,88.36000000000003,42.687657222638364,3698.770701969899,8
Proposed,bigbuckbunny,10,86.87500000000004,53.535625812580875,3395.369873291334,14
Proposed,bigbuckbunny,11,89.84500000000007,23.683340423726776,4069.5103414617147,2
Proposed,bigbuckbunny,12,90.34000000000005,0.0,4336.320000000002,0
Proposed,bigbuckbunny,13,84.40000000000003,59.175200816107065,3087.449542062222,20
Proposed,bigbuckbunny,14,90.34000000000005,5.546588569143621,4290.527364773153,0
Proposed,bigbuckbunny,15,88.36000000000003,58.47982465178184,3568.390567674891,8
Proposed,bigbuckbunny,16,89.84500000000007,6.646439310285185,4233.926997054288,1
Proposed,bigbuckbunny,17,86.87500000000004,53.596444456994995,3394.867754563051,14
Proposed,bigbuckbunny,18,84.40000000000003,59.35474226876833,3085.9672478290504,20
Proposed,bigbuckbunny,19,90.34000000000005,0.0,4336.320000000002,0
Proposed_Shielded,bigbuckbunny,0,83.156875,1.6858780187667135,3878.6413910770616,8
Proposed_Shielded,bigbuckbunny,1,78.01333333333334,4.905927575803816,3618.386661934164,6
Proposed_Shielded,bigbuckbunny,2,83.81562500000001,0.5013834174745301,3941.1205785053307,8
Proposed_Shielded,bigbuckbunny,3,84.69770833333337,4.237121093954185,3918.318328248316,10
Proposed_Shielded,bigbuckbunny,4,85.30062500000003,3.042404035666436,4025.721912281539,6
Proposed_Shielded,bigbuckbunny,5,81.99937500000003,4.114209260604349,3820.1830883444513,6
Proposed_Shielded,bigbuckbunny,6,78.370625,6.490755898128349,3622.4523193050527,6
Proposed_Shielded,bigbuckbunny,7,81.64208333333335,3.5873366820357218,3794.1629483531137,8
Proposed_Shielded,bigbuckbunny,8,85.65791666666668,3.6012070165948304,4055.408434870994,4
Proposed_Shielded,bigbuckbunny,9,83.43229166666667,2.3222197282807158,3864.0977539233145,13
Proposed_Shielded,bigbuckbunny,10,80.35062500000002,3.758710985551457,3675.378082103288,11
Proposed_Shielded,bigbuckbunny,11,86.81541666666669,1.6736536316126513,4109.732315617407,6
