Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,86.09145833333336,7.54922039847812,3941.443636390166,16
Proposed,bigbuckbunny,1,80.07520833333334,6.336604604503236,3520.8249923852213,17
Proposed,bigbuckbunny,2,86.50958333333337,8.805924186630666,3975.668289915179,13
Proposed,bigbuckbunny,3,86.28500000000004,4.121903320749757,4003.5595661838915,13
Proposed,bigbuckbunny,4,86.34645833333337,1.7055394750027062,4084.2790660943797,7
Proposed,bigbuckbunny,5,83.12708333333335,8.417591993333353,3791.2643605030407,10
Proposed,bigbuckbunny,6,80.07520833333334,7.1272202640248485,3514.2976695002108,17
Proposed,bigbuckbunny,7,83.34666666666668,6.678257195222774,3809.5543085962418,11
Proposed,bigbuckbunny,8,86.20875000000005,1.085813836300149,4069.5655209675087,9
Proposed,bigbuckbunny,9,85.30000000000003,8.302159091448486,3872.997374541002,14
Proposed,bigbuckbunny,10,81.97333333333334,4.386710313294145,3790.2433196534435,10
Proposed,bigbuckbunny,11,88.1222916666667,1.703030205318076,4112.199782624896,17
Proposed,bigbuckbunny,12,92.88083333333329,0.0,4322.729999999998,25
Proposed,bigbuckbunny,13,81.36666666666667,11.6564593816336,3624.644271345233,12
Proposed,bigbuckbunny,14,91.94020833333337,0.11635776138670245,4352.039350321993,12
Proposed,bigbuckbunny,15,83.34666666666668,6.784242468183082,3808.6792941826816,11
Proposed,bigbuckbunny,16,93.72166666666665,1.4702515022279345,4412.431603597606,13
Proposed,bigbuckbunny,17,81.61604166666667,2.9763090019516993,3767.587592879887,11
Proposed,bigbuckbunny,18,80.29479166666668,4.644431984338232,3579.635569537304,15
Proposed,bigbuckbunny,19,94.46104166666663,0.0,4456.609999999999,17
Ablation_Base,bigbuckbunny,0,90.34000000000005,42.41508601567921,3986.1410498545547,0
Ablation_Base,bigbuckbunny,1,90.34000000000005,103.06866293603176,3485.3851188001245,0
Ablation_Base,bigbuckbunny,2,90.34000000000005,42.37771045623877,3986.449622473295,0
Ablation_Base,bigbuckbunny,3,90.34000000000005,35.10927755262265,4046.45780452555,0
Ablation_Base,bigbuckbunny,4,90.34000000000005,34.95253123642988,4047.7519021120374,0
Ablation_Base,bigbuckbunny,5,90.34000000000005,73.6913805397501,3727.9239622638256,0
Ablation_Base,bigbuckbunny,6,90.34000000000005,103.85927859555338,3478.857795915114,0
Ablation_Base,bigbuckbunny,7,90.34000000000005,65.2434034112584,3797.670461436653,0
Ablation_Base,bigbuckbunny,8,90.34000000000005,34.332805597727315,4052.8683569851655,0
Ablation_Base,bigbuckbunny,9,90.34000000000005,46.77978159084217,3950.1061231860094,0
Ablation_Base,bigbuckbunny,10,90.34000000000005,79.97797449005121,3676.0218426101396,0
Ablation_Base,bigbuckbunny,11,90.34000000000005,19.49503561542555,4175.3689859590495,0
Ablation_Base,bigbuckbunny,12,90.34000000000005,0.3753066781394624,4333.221468065283,0
Ablation_Base,bigbuckbunny,13,90.0645833333334,97.91840711917219,3501.465630824118,2
Ablation_Base,bigbuckbunny,14,92.05666666666671,2.7429905625144273,4385.773869915883,2
Ablation_Base,bigbuckbunny,15,90.34000000000005,65.34938868421872,3796.7954470230925,0
