Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,83.73,32.224467469467946,3732.0456010637977,1
Proposed,bigbuckbunny,1,89.10062500000005,0.2088337010759235,4263.145676822706,2
Proposed,bigbuckbunny,2,86.75958333333334,9.510416666666666,4067.105,3
Proposed,bigbuckbunny,3,83.73,15.699242034646835,3874.823548820652,1
Proposed,bigbuckbunny,4,87.72354166666669,0.9907797246816502,4163.849663178752,10
Proposed,bigbuckbunny,5,83.73,21.918402777777782,3821.0900000000006,1
Proposed,bigbuckbunny,6,83.73,15.699242034646835,3874.823548820652,1
Proposed,bigbuckbunny,7,85.10708333333336,4.418742058923949,3992.117068610899,15
Proposed,bigbuckbunny,8,86.75958333333334,9.510416666666666,4067.105,3
Proposed,bigbuckbunny,9,88.82520833333338,0.46261687431921145,4241.122990205885,4
Proposed,bigbuckbunny,10,89.51375000000006,0.0,4284.7800000000025,2
Proposed,bigbuckbunny,11,84.69395833333336,1.232829999221841,4003.1183488067245,14
Proposed,bigbuckbunny,12,83.73,32.224467469467946,3732.0456010637977,1
Proposed,bigbuckbunny,13,83.73,7.92500990302158,3941.9929144378943,1
Proposed,bigbuckbunny,14,83.73,12.709706175245431,3900.65313864588,1
Proposed,bigbuckbunny,15,83.73,31.96776873487886,3734.2634781306474,1
Proposed,bigbuckbunny,16,87.58583333333335,0.7914067381533065,4158.962245782356,10
Proposed,bigbuckbunny,17,87.58583333333335,0.7914067381533065,4158.962245782356,10
Proposed,bigbuckbunny,18,84.69395833333336,1.2532552083333335,3999.6368750000015,15
Proposed,bigbuckbunny,19,84.96937500000001,10.162965744034532,3942.486975971542,13
Pensieve,bigbuckbunny,0,83.73,30.297576075928163,3748.6939427039815,1
Pensieve,bigbuckbunny,1,83.73,0.3604570236892616,4007.350651315325,1
Pensieve,bigbuckbunny,2,83.73,21.918402777777782,3821.0900000000006,1
Pensieve,bigbuckbunny,3,83.73,32.224467469467946,3732.0456010637977,1
Pensieve,bigbuckbunny,4,83.73,1.220703125,3999.9181250000006,1
Pensieve,bigbuckbunny,5,83.73,0.315143022847702,4007.7421642825966,1
Pensieve,bigbuckbunny,6,83.73,1.220703125,3999.9181250000006,1
Pensieve,bigbuckbunny,7,83.73,3.1084357093734,3983.6081154710146,1
Pensieve,bigbuckbunny,8,83.73,32.224467469467946,3732.0456010637977,1
Pensieve,bigbuckbunny,9,83.73,15.699242034646835,3874.823548820652,1
Pensieve,bigbuckbunny,10,83.73,0.46261687431921145,4006.4679902058824,1
Pensieve,bigbuckbunny,11,83.73,0.9192837287940647,4002.5223885832197,1
Pensieve,bigbuckbunny,12,83.73,30.297576075928163,3748.6939427039815,1
Pensieve,bigbuckbunny,13,83.73,1.232829999221841,3999.8133488067238,1
Pensieve,bigbuckbunny,14,83.73,4.16666666666666,3974.4650000000006,1
Pensieve,bigbuckbunny,15,83.73,0.9907797246816502,4001.904663178751,1
Pensieve,bigbuckbunny,16,83.73,12.709706175245431,3900.65313864588,1
Pensieve,bigbuckbunny,17,83.73,0.9192837287940647,4002.5223885832197,1
Pensieve,bigbuckbunny,18,83.73,0.25732730105751056,4008.2416921188637,1
Pensieve,bigbuckbunny,19,83.73,0.04340277777777786,4010.0900000000006,1
RobustMPC,bigbuckbunny,0,93.70145833333332,0.16801540274395582,4464.693346920291,9
RobustMPC,bigbuckbunny,1,93.70145833333332,0.16801540274395582,4464.693346920291,9
RobustMPC,bigbuckbunny,2,83.59979166666668,19.846403222592855,3741.632076156798,16
RobustMPC,bigbuckbunny,3,81.83562500000001,8.546516119387938,3716.3531007284887,21
RobustMPC,bigbuckbunny,4,85.4122916666667,6.377702000441736,3962.1516547161855,17
RobustMPC,bigbuckbunny,5,90.22041666666672,14.928242507998041,4153.079984730899,18
RobustMPC,bigbuckbunny,6,81.090625,12.038624802947423,3669.0312817025347,17
RobustMPC,bigbuckbunny,7,88.90916666666664,3.1077247405372392,4121.684258241758,25
RobustMPC,bigbuckbunny,8,87.19979166666663,13.380974037510818,3945.063384315905,20
RobustMPC,bigbuckbunny,9,88.90916666666665,1.2730273199023168,4169.261043956043,22
RobustMPC,bigbuckbunny,10,91.20749999999998,6.788504464285714,4290.742321428571,7
RobustMPC,bigbuckbunny,11,90.29479166666668,17.77068485871663,4129.646282820689,21
RobustMPC,bigbuckbunny,12,87.09083333333335,1.6438802083333326,4124.531875000001,10
RobustMPC,bigbuckbunny,13,90.29479166666668,17.77068485871663,4129.646282820689,21
RobustMPC,bigbuckbunny,14,77.79375,5.031694790955782,3503.941157006142,22
RobustMPC,bigbuckbunny,15,88.90916666666665,1.2730273199023168,4169.261043956043,22
RobustMPC,bigbuckbunny,16,94.46874999999993,5.843672994871336,4449.695665324309,16
RobustMPC,bigbuckbunny,17,85.43833333333335,1.6256882577846212,4042.064053452742,11
RobustMPC,bigbuckbunny,18,85.30062500000001,0.18880208333333337,4037.953750000001,15
RobustMPC,bigbuckbunny,19,90.29479166666668,17.77068485871663,4129.646282820689,21
Genie,bigbuckbunny,0,75.21083333333331,0.1327310781681158,3492.8532034846266,14
Genie,bigbuckbunny,1,91.41375000000001,0.05792204034391693,4348.87955357143,11
Genie,bigbuckbunny,2,73.36854166666664,0.8854166666666669,3265.3649999999993,29
Genie,bigbuckbunny,3,87.09083333333336,0.17578125000000006,4127.301250000001,14
Genie,bigbuckbunny,4,91.05416666666669,0.004062695261322635,4307.144898312943,24
Genie,bigbuckbunny,5,76.66541666666664,0.29104349634356425,3519.1753841915906,23
Genie,bigbuckbunny,6,93.373125,0.0,4423.17,21
Genie,bigbuckbunny,7,91.09541666666667,0.08726279570194645,4306.611049445135,29
Genie,bigbuckbunny,8,73.36854166666664,0.8854166666666669,3265.3649999999993,29
Genie,bigbuckbunny,9,76.66541666666664,0.29104349634356425,3519.1753841915906,23
Genie,bigbuckbunny,10,91.41375000000001,0.05792204034391693,4348.87955357143,11
Genie,bigbuckbunny,11,74.00124999999998,0.8109006365763199,3428.9338184999797,15
Genie,bigbuckbunny,12,85.69375000000002,0.029064023402213906,3979.038886837806,25
Genie,bigbuckbunny,13,74.00124999999998,0.8109006365763199,3428.9338184999797,15
Genie,bigbuckbunny,14,94.3708333333333,0.0,4475.464999999998,28
Genie,bigbuckbunny,15,76.66541666666664,0.29104349634356425,3519.1753841915906,23
Genie,bigbuckbunny,16,85.43833333333338,0.1806319996887365,4021.4993395226907,22
Genie,bigbuckbunny,17,75.21083333333331,0.1327310781681158,3492.8532034846266,14
Genie,bigbuckbunny,18,80.81958333333331,0.11689259692932649,3770.0700479625298,20
Genie,bigbuckbunny,19,87.79520833333332,0.0,4156.429999999999,13
BBA,bigbuckbunny,0,87.36791666666666,5.085117942788441,4080.889580974308,20
BBA,bigbuckbunny,1,85.43833333333335,0.901370204574708,3985.5271614324756,31
BBA,bigbuckbunny,2,92.47708333333331,4.664676335980446,4284.0721964571285,33
BBA,bigbuckbunny,3,84.61208333333336,25.03888998759268,3790.198990507201,15
BBA,bigbuckbunny,4,85.5760416666667,0.29043692129629717,3994.1106250000016,32
BBA,bigbuckbunny,5,93.7370833333333,7.613898170655641,4380.085919805533,25
BBA,bigbuckbunny,6,83.37270833333335,30.183549794562175,3732.5291297749836,1
BBA,bigbuckbunny,7,83.51041666666669,29.6370546068042,3737.2508481972127,3
BBA,bigbuckbunny,8,86.54000000000003,14.864677084588537,3901.239189989157,36
BBA,bigbuckbunny,9,84.61208333333336,25.03888998759268,3790.198990507201,15
BBA,bigbuckbunny,10,90.29020833333334,0.6005179241140173,4247.096525135655,31
BBA,bigbuckbunny,11,90.03145833333332,21.497797514213325,4113.694029477197,12
BBA,bigbuckbunny,12,90.29020833333334,0.6005179241140173,4247.096525135655,31
BBA,bigbuckbunny,13,90.29020833333334,0.6005179241140173,4247.096525135655,31
BBA,bigbuckbunny,14,86.4022916666667,8.816096358628089,3976.6339274614547,27
BBA,bigbuckbunny,15,93.7370833333333,7.613898170655641,4380.085919805533,25
BBA,bigbuckbunny,16,90.28895833333335,6.321922219673004,4184.363592022026,28
BBA,bigbuckbunny,17,90.03145833333332,21.497797514213325,4113.694029477197,12
BBA,bigbuckbunny,18,83.51041666666669,29.6370546068042,3737.2508481972127,3
BBA,bigbuckbunny,19,93.7370833333333,7.613898170655641,4380.085919805533,25
Proposed,crowd_run,0,15.450000000000008,32.224467469467946,457.47060106379735,1
Proposed,crowd_run,1,23.78125,0.2088337010759235,1129.335676822704,2
Proposed,crowd_run,2,20.487500000000015,13.07291666666667,855.4400000000007,3
Proposed,crowd_run,3,15.450000000000008,15.699242034646835,600.2485488206516,1
Proposed,crowd_run,4,22.425,0.9907797246816502,1029.5796631787507,8
Proposed,crowd_run,5,15.450000000000008,21.918402777777782,546.5150000000003,1
Proposed,crowd_run,6,15.450000000000008,15.699242034646835,600.2485488206516,1
Proposed,crowd_run,7,18.550000000000004,4.569858346134991,766.1564238893939,18
Proposed,crowd_run,8,20.487500000000015,13.07291666666667,855.4400000000007,3
Proposed,crowd_run,9,23.78125,0.46261687431921145,1127.1429902058821,2
Proposed,crowd_run,10,23.974999999999998,0.0,1140.44,2
Proposed,crowd_run,11,17.581250000000008,1.232829999221841,725.2383488067235,23
Proposed,crowd_run,12,15.450000000000008,32.224467469467946,457.47060106379735,1
Proposed,crowd_run,13,15.450000000000008,7.92500990302158,667.4179144378938,1
Proposed,crowd_run,14,15.450000000000008,12.709706175245431,626.0781386458798,1
Proposed,crowd_run,15,15.450000000000008,31.96776873487886,459.688478130647,1
Proposed,crowd_run,16,22.037500000000005,0.7914067381533065,1003.4022457823557,10
Proposed,crowd_run,17,22.037500000000005,0.7914067381533065,1003.4022457823557,10
Proposed,crowd_run,18,17.58125000000001,1.2532552083333335,734.3618750000005,21
Proposed,crowd_run,19,18.356250000000014,15.510077397251631,694.8829312877466,11
Pensieve,crowd_run,0,15.450000000000008,30.297576075928163,474.1189427039811,1
Pensieve,crowd_run,1,15.450000000000008,0.3604570236892616,732.7756513153251,1
Pensieve,crowd_run,2,15.450000000000008,21.918402777777782,546.5150000000003,1
Pensieve,crowd_run,3,15.450000000000008,32.224467469467946,457.47060106379735,1
Pensieve,crowd_run,4,15.450000000000008,1.220703125,725.3431250000003,1
Pensieve,crowd_run,5,15.450000000000008,0.315143022847702,733.1671642825962,1
Pensieve,crowd_run,6,15.450000000000008,1.220703125,725.3431250000003,1
Pensieve,crowd_run,7,15.450000000000008,3.1084357093734,709.0331154710142,1
Pensieve,crowd_run,8,15.450000000000008,32.224467469467946,457.47060106379735,1
Pensieve,crowd_run,9,15.450000000000008,15.699242034646835,600.2485488206516,1
Pensieve,crowd_run,10,15.450000000000008,0.46261687431921145,731.8929902058824,1
Pensieve,crowd_run,11,15.450000000000008,0.9192837287940647,727.9473885832197,1
Pensieve,crowd_run,12,15.450000000000008,30.297576075928163,474.1189427039811,1
Pensieve,crowd_run,13,15.450000000000008,1.232829999221841,725.2383488067236,1
Pensieve,crowd_run,14,15.450000000000008,4.16666666666666,699.8900000000004,1
Pensieve,crowd_run,15,15.450000000000008,0.9907797246816502,727.3296631787508,1
Pensieve,crowd_run,16,15.450000000000008,12.709706175245431,626.0781386458798,1
Pensieve,crowd_run,17,15.450000000000008,0.9192837287940647,727.9473885832197,1
Pensieve,crowd_run,18,15.450000000000008,0.25732730105751056,733.6666921188635,1
Pensieve,crowd_run,19,15.450000000000008,0.04340277777777786,735.5150000000003,1
RobustMPC,crowd_run,0,31.344583333333336,2.36521290230255,1385.6995605241061,19
RobustMPC,crowd_run,1,31.344583333333336,2.36521290230255,1385.6995605241061,19
RobustMPC,crowd_run,2,17.676666666666666,18.974472419021428,577.3505582996548,18
RobustMPC,crowd_run,3,14.709166666666668,6.961540206781108,534.4622926134114,21
RobustMPC,crowd_run,4,18.61125000000001,6.377702000441736,753.8866547161838,17
RobustMPC,crowd_run,5,31.308958333333347,12.690607708545867,1289.7481493981643,17
RobustMPC,crowd_run,6,14.233333333333334,9.007842633251078,514.6622396487107,17
RobustMPC,crowd_run,7,23.906875000000003,1.5833333333333335,960.5049999999999,39
RobustMPC,crowd_run,8,29.545625,7.587963284822645,1208.5899972191323,21
RobustMPC,crowd_run,9,23.906875000000003,0.5416666666666667,992.345,35
RobustMPC,crowd_run,10,31.26416666666667,6.788504464285714,1397.8073214285716,7
RobustMPC,crowd_run,11,29.980000000000008,17.269734506618583,1132.309493862816,21
RobustMPC,crowd_run,12,20.443333333333346,1.636067708333332,914.9343750000005,10
RobustMPC,crowd_run,13,29.980000000000008,17.269734506618583,1132.309493862816,21
