Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed_V13_Base,bigbuckbunny,0,85.98916666666672,8.532876848187481,3980.3925687413666,10
Proposed_V13_Base,bigbuckbunny,1,83.73,33.32393795957996,3743.9175682057084,0
Proposed_V13_Base,bigbuckbunny,2,86.75958333333337,12.196775092498264,3977.8334248363362,13
Proposed_V13_Base,bigbuckbunny,3,86.20875000000005,5.012305884783378,4023.928402615231,11
Proposed_V13_Base,bigbuckbunny,4,86.20875000000002,2.3335558902000386,4059.26416257051,9
Proposed_V13_Base,bigbuckbunny,5,84.96937500000003,24.642569165848002,3815.5909489667606,9
Proposed_V13_Base,bigbuckbunny,6,83.73,34.114553619101564,3737.390245320698,0
Proposed_V13_Base,bigbuckbunny,7,85.65791666666671,21.96846393126236,3870.7183617835,9
Proposed_V13_Base,bigbuckbunny,8,86.20875000000002,1.891079265191912,4049.6972495865766,11
Proposed_V13_Base,bigbuckbunny,9,86.89729166666667,19.17431049627176,3953.2768925427813,9
Proposed_V13_Base,bigbuckbunny,10,84.69395833333336,26.273827419168565,3795.513280827345,8
Proposed_V13_Base,bigbuckbunny,11,87.86125000000004,2.326703782334916,4125.420733573045,11
Proposed_V13_Base,bigbuckbunny,12,89.92687500000005,0.0,4309.880000000003,1
Proposed_V13_Base,bigbuckbunny,13,84.14312500000001,37.79211128732516,3713.6383292118444,2
Proposed_V13_Base,bigbuckbunny,14,89.51375000000006,0.8815617029188322,4269.551826580705,3
Proposed_V13_Base,bigbuckbunny,15,85.65791666666671,22.074449204222667,3869.8433473699397,9
Proposed_V13_Base,bigbuckbunny,16,90.0645833333334,1.0067862234814358,4308.177972938941,1
Proposed_V13_Base,bigbuckbunny,17,84.69395833333336,26.654619583956197,3792.369460714858,8
Proposed_V13_Base,bigbuckbunny,18,84.14312500000001,37.97165273998641,3712.1560349786732,2
Proposed_V13_Base,bigbuckbunny,19,90.0645833333334,0.0,4303.270000000003,3
Proposed_V13_SoftGuard,bigbuckbunny,0,84.7535416666667,1.2820096933898915,3878.045727971375,16
Proposed_V13_SoftGuard,bigbuckbunny,1,79.22291666666666,3.5633122101526715,3468.5112943929794,19
Proposed_V13_SoftGuard,bigbuckbunny,2,85.1666666666667,1.8535342495795037,3819.1972212354735,22
Proposed_V13_SoftGuard,bigbuckbunny,3,85.33041666666671,0.6288906327064132,3918.9878789363775,17
Proposed_V13_SoftGuard,bigbuckbunny,4,85.85145833333337,0.3776977054437955,4041.1117277438575,10
Proposed_V13_SoftGuard,bigbuckbunny,5,81.01312500000002,1.3973060813889575,3586.7938409920534,19
Proposed_V13_SoftGuard,bigbuckbunny,6,79.22291666666666,4.353927869674282,3461.983971507969,19
Proposed_V13_SoftGuard,bigbuckbunny,7,82.71770833333336,1.4962707134771691,3688.8767889895335,19
Proposed_V13_SoftGuard,bigbuckbunny,8,85.85145833333337,0.0,4044.230000000002,10
Proposed_V13_SoftGuard,bigbuckbunny,9,84.53395833333336,3.0533976793081434,3805.361148759633,19
Proposed_V13_SoftGuard,bigbuckbunny,10,81.03916666666667,1.182106846633725,3659.670525874192,19
Proposed_V13_SoftGuard,bigbuckbunny,11,87.50395833333336,0.38437068290262677,4107.156635641958,12
Proposed_V13_SoftGuard,bigbuckbunny,12,89.70729166666672,0.0,4282.190000000002,2
Proposed_V13_SoftGuard,bigbuckbunny,13,79.05916666666667,3.3652347798143674,3470.146621657853,21
Proposed_V13_SoftGuard,bigbuckbunny,14,89.15645833333338,0.5631414742120321,4237.880703988908,3
Proposed_V13_SoftGuard,bigbuckbunny,15,82.58000000000003,0.8305554891397269,3687.7629338816632,19
Proposed_V13_SoftGuard,bigbuckbunny,16,89.70729166666672,0.0,4282.190000000002,2
Proposed_V13_SoftGuard,bigbuckbunny,17,81.03916666666667,1.5628990114213548,3656.5267057617057,19
Proposed_V13_SoftGuard,bigbuckbunny,18,79.05916666666667,3.5447762324756207,3468.6643274246817,21
Proposed_V13_SoftGuard,bigbuckbunny,19,90.0645833333334,0.0,4303.270000000003,3
Proposed_V13_TightGuard,bigbuckbunny,0,85.02895833333336,0.4200627523508211,3850.8619619165934,19
Proposed_V13_TightGuard,bigbuckbunny,1,78.78375,1.545817087218203,3423.1777341279267,22
Proposed_V13_TightGuard,bigbuckbunny,2,85.02895833333336,0.3826871929103874,3851.1705345353334,19
Proposed_V13_TightGuard,bigbuckbunny,3,85.11083333333336,0.6288906327064132,3860.927878936377,20
