Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,84.22250000000001,0.7454412517480665,3741.825637025569,25
Proposed,bigbuckbunny,1,77.74166666666666,1.1051388799225452,3235.48597340736,31
Proposed,bigbuckbunny,2,84.22250000000001,0.7080656923076328,3742.134209644309,25
Proposed,bigbuckbunny,3,84.47250000000001,0.8594335888841182,3675.764516290173,28
Proposed,bigbuckbunny,4,84.8347916666667,0.7888990242517213,3673.6668496557795,30
Proposed,bigbuckbunny,5,80.79354166666668,0.6726437646375626,3496.3066530791534,29
Proposed,bigbuckbunny,6,77.74166666666666,1.895754539444156,3228.9586505223488,31
Proposed,bigbuckbunny,7,81.58937500000002,0.12191313076908457,3590.7434851923713,28
Proposed,bigbuckbunny,8,84.8347916666667,0.1691733855491641,3678.7833045289076,30
Proposed,bigbuckbunny,9,83.40125,0.7240895294855972,3721.9319168445672,23
Proposed,bigbuckbunny,10,79.50208333333335,1.0671516906370504,3436.4195956421013,25
Proposed,bigbuckbunny,11,86.12062500000003,0.7927284760574426,3777.935233701671,22
Proposed,bigbuckbunny,12,91.92999999999999,0.0,4308.709999999999,16
Proposed,bigbuckbunny,13,77.96125,1.5712460300795217,3337.217792775664,25
Proposed,bigbuckbunny,14,90.34270833333333,0.0,4140.48,18
Proposed,bigbuckbunny,15,81.58937500000002,0.22789840372939435,3589.868470778811,28
Proposed,bigbuckbunny,16,92.43104166666656,0.140546343016234,4338.4996493920535,9
Proposed,bigbuckbunny,17,79.50208333333335,1.1279703350511647,3435.9174769138185,25
Proposed,bigbuckbunny,18,77.96125,1.750787482740775,3335.7354985424927,25
Proposed,bigbuckbunny,19,92.28229166666661,0.0,4338.839999999997,15
Ablation_Base,bigbuckbunny,0,84.50791666666669,0.7454412517480665,3837.635637025569,17
Ablation_Base,bigbuckbunny,1,77.52208333333333,1.1051388799225452,3194.5759734073595,31
Ablation_Base,bigbuckbunny,2,84.50791666666669,0.7080656923076328,3837.944209644309,17
Ablation_Base,bigbuckbunny,3,84.4260416666667,0.8594335888841182,3707.3545162901746,23
Ablation_Base,bigbuckbunny,4,84.86520833333337,0.7888990242517213,3731.6968496557797,22
Ablation_Base,bigbuckbunny,5,80.79354166666668,0.6726437646375626,3496.3066530791534,29
Ablation_Base,bigbuckbunny,6,77.52208333333333,1.895754539444156,3188.048650522349,31
Ablation_Base,bigbuckbunny,7,81.53791666666669,0.12191313076908457,3537.8334851923714,27
Ablation_Base,bigbuckbunny,8,84.86520833333337,0.1691733855491641,3736.813304528908,22
Ablation_Base,bigbuckbunny,9,83.59979166666669,0.7240895294855972,3712.4019168445675,22
Ablation_Base,bigbuckbunny,10,79.63979166666668,1.0671516906370504,3423.1995956421015,26
Ablation_Base,bigbuckbunny,11,86.26833333333337,0.7927284760574426,3887.4452337016714,15
Ablation_Base,bigbuckbunny,12,89.70729166666672,0.0,4282.190000000002,2
Ablation_Base,bigbuckbunny,13,77.87937500000001,1.5712460300795217,3341.1477927756637,26
Ablation_Base,bigbuckbunny,14,89.18187500000003,0.0,4192.540000000002,6
Ablation_Base,bigbuckbunny,15,81.53791666666669,0.22789840372939435,3536.9584707788113,27
Ablation_Base,bigbuckbunny,16,89.5695833333334,0.140546343016234,4261.1996493920615,4
Ablation_Base,bigbuckbunny,17,79.63979166666668,1.1279703350511647,3422.6974769138187,26
Ablation_Base,bigbuckbunny,18,77.87937500000001,1.750787482740775,3339.6654985424925,26
Ablation_Base,bigbuckbunny,19,89.70729166666672,0.0,4282.190000000002,2
Ablation_Future,bigbuckbunny,0,84.22916666666664,0.7454412517480665,3670.3356370255674,29
Ablation_Future,bigbuckbunny,1,78.15041666666666,1.1051388799225452,3326.625973407359,28
Ablation_Future,bigbuckbunny,2,84.22916666666664,0.7080656923076328,3670.6442096443075,29
Ablation_Future,bigbuckbunny,3,84.121875,0.8594335888841182,3644.1745162901725,29
Ablation_Future,bigbuckbunny,4,84.97916666666667,0.7888990242517213,3703.0568496557785,30
Ablation_Future,bigbuckbunny,5,80.08999999999999,0.6726437646375626,3353.216653079152,35
Ablation_Future,bigbuckbunny,6,78.15041666666666,1.895754539444156,3320.0986505223486,28
Ablation_Future,bigbuckbunny,7,81.27854166666668,0.12191313076908457,3486.623485192371,31
Ablation_Future,bigbuckbunny,8,84.70375000000001,0.1691733855491641,3697.8733045289064,30
Ablation_Future,bigbuckbunny,9,83.65291666666666,0.7240895294855972,3666.8519168445664,29
Ablation_Future,bigbuckbunny,10,79.48770833333332,1.0671516906370504,3336.2295956420994,33
Ablation_Future,bigbuckbunny,11,86.505625,0.7927284760574426,3847.815233701669,28
Ablation_Future,bigbuckbunny,12,92.94208333333326,0.0,4336.689999999997,19
Ablation_Future,bigbuckbunny,13,77.76270833333332,1.5712460300795217,3333.5277927756633,26
Ablation_Future,bigbuckbunny,14,91.1916666666666,0.0,4255.189999999997,13
Ablation_Future,bigbuckbunny,15,81.27854166666668,0.22789840372939435,3485.7484707788108,31
Ablation_Future,bigbuckbunny,16,93.47354166666656,0.140546343016234,4378.239649392053,10
Ablation_Future,bigbuckbunny,17,79.48770833333332,1.1279703350511647,3335.7274769138166,33
Ablation_Future,bigbuckbunny,18,77.76270833333332,1.750787482740775,3332.045498542492,26
Ablation_Future,bigbuckbunny,19,93.86124999999991,0.0,4435.229999999996,10
Ablation_Lyap,bigbuckbunny,0,82.21895833333333,0.7454412517480665,3875.685637025568,5
Ablation_Lyap,bigbuckbunny,1,77.65604166666665,1.1051388799225452,3461.115973407359,15
Ablation_Lyap,bigbuckbunny,2,82.21895833333333,0.7080656923076328,3875.9942096443083,5
Ablation_Lyap,bigbuckbunny,3,82.9025,0.8594335888841182,3849.734516290173,10
Ablation_Lyap,bigbuckbunny,4,83.07125,0.7888990242517213,3916.236849655778,5
Ablation_Lyap,bigbuckbunny,5,80.514375,0.6726437646375626,3704.7866530791525,9
Ablation_Lyap,bigbuckbunny,6,77.65604166666665,1.895754539444156,3454.5886505223484,15
Ablation_Lyap,bigbuckbunny,7,80.87166666666667,0.12191313076908457,3829.3834851923707,3
Ablation_Lyap,bigbuckbunny,8,83.07125,0.1691733855491641,3921.353304528906,5
Ablation_Lyap,bigbuckbunny,9,82.46395833333334,0.7240895294855972,3808.7219168445667,10
Ablation_Lyap,bigbuckbunny,10,80.15708333333333,1.0671516906370504,3718.6795956421,7
Ablation_Lyap,bigbuckbunny,11,84.32166666666666,0.7927284760574426,3897.8052337016693,13
Ablation_Lyap,bigbuckbunny,12,92.37520833333328,0.0,4322.699999999998,18
Ablation_Lyap,bigbuckbunny,13,77.65604166666667,1.5712460300795217,3457.267792775663,15
Ablation_Lyap,bigbuckbunny,14,89.9445833333333,0.0,4252.829999999998,10
Ablation_Lyap,bigbuckbunny,15,80.87166666666667,0.22789840372939435,3828.5084707788105,3
Ablation_Lyap,bigbuckbunny,16,92.18062499999992,0.140546343016234,4328.119649392054,20
Ablation_Lyap,bigbuckbunny,17,80.15708333333333,1.1279703350511647,3718.1774769138174,7
Ablation_Lyap,bigbuckbunny,18,77.65604166666667,1.750787482740775,3455.785498542492,15
Ablation_Lyap,bigbuckbunny,19,92.3785416666666,0.0,4340.2199999999975,15
